,variable_url,title
90,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
91,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
92,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
93,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
94,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
95,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
96,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
97,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
98,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
99,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
100,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
101,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
102,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
103,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
104,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
105,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
106,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
107,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
108,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
109,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
110,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
111,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
112,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
113,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
114,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
115,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
116,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
117,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
118,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
119,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
120,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
121,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
122,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
